FECHA,EMISION,PA,TV,TIPO BURSATILIDAD
2015-11-23 00:00:00,NEMAKA,23.35,1,AL
2015-12-08 00:00:00,NEMAKA,24.45,1,AL
2015-12-21 00:00:00,NEMAKA,22.78,1,AL
2015-12-24 00:00:00,NEMAKA,23.23,1,AL
2016-01-12 00:00:00,NEMAKA,23.69,1,AL
2016-01-14 00:00:00,NEMAKA,23.17,1,AL
2016-02-25 00:00:00,NEMAKA,22.5,1,AL
2016-03-01 00:00:00,NEMAKA,22.74,1,AL
2016-03-02 00:00:00,NEMAKA,23.17,1,AL
2016-03-16 00:00:00,NEMAKA,23.12,1,AL
2016-03-17 00:00:00,NEMAKA,23.18,1,AL
2016-03-28 00:00:00,NEMAKA,24.11,1,AL
2015-05-12 00:00:00,PE&OLES*,270.55,1,AL
2015-06-04 00:00:00,PE&OLES*,267.01,1,AL
2015-06-08 00:00:00,PE&OLES*,266.3,1,AL
2015-06-09 00:00:00,PE&OLES*,265.23,1,AL
2015-07-14 00:00:00,PE&OLES*,258.23,1,AL
2015-07-20 00:00:00,PE&OLES*,252.71,1,AL
2015-08-10 00:00:00,PE&OLES*,247.09,1,AL
2015-09-02 00:00:00,PE&OLES*,238.26,1,AL
2015-09-10 00:00:00,PE&OLES*,237.66,1,AL
2015-09-11 00:00:00,PE&OLES*,233.19,1,AL
2015-09-25 00:00:00,PE&OLES*,222.39,1,AL
2015-09-30 00:00:00,PE&OLES*,230.43,1,AL
2015-10-02 00:00:00,PE&OLES*,223.7,1,AL
2015-10-07 00:00:00,PE&OLES*,239.08,1,AL
2015-10-14 00:00:00,PE&OLES*,251.11,1,AL
2015-10-22 00:00:00,PE&OLES*,242.09,1,AL
2015-10-23 00:00:00,PE&OLES*,248.7,1,AL
2015-11-17 00:00:00,PE&OLES*,199.56,1,AL
2015-12-07 00:00:00,PE&OLES*,190.77,1,AL
2016-01-13 00:00:00,PE&OLES*,161.54,1,AL
2016-01-19 00:00:00,PE&OLES*,158.53,1,AL
2016-01-20 00:00:00,PE&OLES*,155.18,1,AL
2016-02-02 00:00:00,PE&OLES*,175.08,1,AL
2016-02-19 00:00:00,PE&OLES*,205.62,1,AL
2015-04-24 00:00:00,ACTINVRB,15.5,1,ME
2015-04-27 00:00:00,ACTINVRB,15.5,1,ME
2015-05-14 00:00:00,ACTINVRB,15.6,1,ME
2015-06-02 00:00:00,ACTINVRB,15.7,1,ME
2015-06-11 00:00:00,ACTINVRB,15.75,1,ME
2015-06-18 00:00:00,ACTINVRB,15.75,1,ME
2015-06-24 00:00:00,ACTINVRB,15.66,1,ME
2015-06-25 00:00:00,ACTINVRB,15.62,1,ME
2015-06-26 00:00:00,ACTINVRB,15.6,1,ME
2015-07-01 00:00:00,ACTINVRB,15.65,1,ME
2015-07-27 00:00:00,ACTINVRB,15.65,1,ME
2015-08-20 00:00:00,ACTINVRB,15.3,1,ME
2015-08-25 00:00:00,ACTINVRB,14.93,1,ME
2015-09-09 00:00:00,ACTINVRB,15,1,ME
2015-09-10 00:00:00,ACTINVRB,15.01,1,ME
2015-09-25 00:00:00,ACTINVRB,15,1,ME
2015-09-28 00:00:00,ACTINVRB,15.1,1,ME
2015-10-05 00:00:00,ACTINVRB,15.3,1,ME
2015-10-08 00:00:00,ACTINVRB,15.26,1,ME
2015-10-09 00:00:00,ACTINVRB,15.26,1,ME
2015-11-06 00:00:00,ACTINVRB,14.75,1,ME
2015-11-09 00:00:00,ACTINVRB,14.77,1,ME
2015-11-11 00:00:00,ACTINVRB,14.89,1,ME
2015-11-13 00:00:00,ACTINVRB,14.7,1,ME
2016-01-08 00:00:00,ACTINVRB,15.04,1,ME
2016-01-14 00:00:00,ACTINVRB,14.6,1,ME
2016-01-27 00:00:00,ACTINVRB,13.7,1,ME
2016-02-03 00:00:00,ACTINVRB,14,1,ME
2016-02-04 00:00:00,ACTINVRB,14,1,ME
2016-02-12 00:00:00,ACTINVRB,13.97,1,ME
2015-04-30 00:00:00,BIMBOA,41.2,1,AL
2015-05-26 00:00:00,BIMBOA,40.9,1,AL
2015-05-27 00:00:00,BIMBOA,40.88,1,AL
2015-05-29 00:00:00,BIMBOA,41.68,1,AL
2015-06-16 00:00:00,BIMBOA,40.63,1,AL
2015-06-19 00:00:00,BIMBOA,40.81,1,AL
2015-06-24 00:00:00,BIMBOA,41.22,1,AL
2015-06-25 00:00:00,BIMBOA,41.38,1,AL
2015-08-07 00:00:00,BIMBOA,43.54,1,AL
2015-08-14 00:00:00,BIMBOA,41.8,1,AL
2015-08-27 00:00:00,BIMBOA,42.33,1,AL
2015-08-28 00:00:00,BIMBOA,41.4,1,AL
2015-08-31 00:00:00,BIMBOA,43.08,1,AL
2015-09-10 00:00:00,BIMBOA,42.1,1,AL
2015-10-19 00:00:00,BIMBOA,45.05,1,AL
2015-10-26 00:00:00,BIMBOA,47.7,1,AL
2015-11-06 00:00:00,BIMBOA,47.19,1,AL
2015-11-10 00:00:00,BIMBOA,46.82,1,AL
2015-11-18 00:00:00,BIMBOA,47.18,1,AL
2015-11-25 00:00:00,BIMBOA,46.89,1,AL
2015-12-08 00:00:00,BIMBOA,45.74,1,AL
2015-12-18 00:00:00,BIMBOA,46.31,1,AL
2015-12-21 00:00:00,BIMBOA,46.27,1,AL
2016-01-04 00:00:00,BIMBOA,45.02,1,AL
2016-01-11 00:00:00,BIMBOA,47.32,1,AL
2016-01-22 00:00:00,BIMBOA,47.38,1,AL
2016-02-08 00:00:00,BIMBOA,50.59,1,AL
2016-02-12 00:00:00,BIMBOA,50.41,1,AL
2016-02-23 00:00:00,BIMBOA,52.11,1,AL
2016-03-02 00:00:00,BIMBOA,53.91,1,AL
2016-03-08 00:00:00,BIMBOA,52.31,1,AL
2016-03-14 00:00:00,BIMBOA,50.97,1,AL
2016-03-15 00:00:00,BIMBOA,50.54,1,AL
2016-03-22 00:00:00,BIMBOA,51.51,1,AL
2016-03-23 00:00:00,BIMBOA,51.4,1,AL
2015-04-10 00:00:00,CHDRAUIB,50.16,1,ME
2015-05-08 00:00:00,CHDRAUIB,45.94,1,ME
2015-05-15 00:00:00,CHDRAUIB,46.16,1,ME
2015-05-20 00:00:00,CHDRAUIB,45.6,1,ME
2015-05-21 00:00:00,CHDRAUIB,46.2,1,ME
2015-05-22 00:00:00,CHDRAUIB,46.56,1,ME
2015-07-03 00:00:00,CHDRAUIB,43.96,1,ME
2015-07-06 00:00:00,CHDRAUIB,43.99,1,ME
2015-07-20 00:00:00,CHDRAUIB,44.72,1,ME
2015-07-24 00:00:00,CHDRAUIB,42.4,1,ME
2015-08-21 00:00:00,CHDRAUIB,41.65,1,ME
2015-09-14 00:00:00,CHDRAUIB,45.71,1,ME
2015-09-25 00:00:00,CHDRAUIB,43.93,1,ME
2015-10-21 00:00:00,CHDRAUIB,47.26,1,ME
2015-10-26 00:00:00,CHDRAUIB,47.94,1,ME
2015-11-10 00:00:00,CHDRAUIB,47.76,1,ME
2015-11-13 00:00:00,CHDRAUIB,47.3,1,ME
2015-11-23 00:00:00,CHDRAUIB,46.14,1,ME
2015-12-01 00:00:00,CHDRAUIB,46.69,1,ME
2015-12-30 00:00:00,CHDRAUIB,44.97,1,ME
2016-01-13 00:00:00,CHDRAUIB,46.1,1,ME
2016-01-21 00:00:00,CHDRAUIB,47.09,1,ME
2016-01-25 00:00:00,CHDRAUIB,47.28,1,ME
2016-01-27 00:00:00,CHDRAUIB,46.84,1,ME
2016-02-02 00:00:00,CHDRAUIB,47.93,1,ME
2016-02-08 00:00:00,CHDRAUIB,47.09,1,ME
2016-02-11 00:00:00,CHDRAUIB,46.91,1,ME
2016-02-18 00:00:00,CHDRAUIB,48.97,1,ME
2016-03-10 00:00:00,CHDRAUIB,49.81,1,ME
2016-03-30 00:00:00,CHDRAUIB,55.76,1,ME
2016-03-31 00:00:00,CHDRAUIB,54.98,1,ME
2015-04-01 00:00:00,COMERCIUBC,32.540286,1,AL
2015-04-06 00:00:00,COMERCIUBC,32.507156,1,AL
2015-04-13 00:00:00,COMERCIUBC,32.507156,1,AL
2015-04-23 00:00:00,COMERCIUBC,32.26862,1,AL
2015-05-07 00:00:00,COMERCIUBC,32.679432,1,AL
2015-05-19 00:00:00,COMERCIUBC,32.553538,1,AL
2015-06-19 00:00:00,COMERCIUBC,32.838456,1,AL
2015-06-24 00:00:00,COMERCIUBC,33.004106,1,AL
2015-06-25 00:00:00,COMERCIUBC,32.672806,1,AL
2015-07-13 00:00:00,COMERCIUBC,32.381262,1,AL
2015-07-28 00:00:00,COMERCIUBC,31.30785,1,AL
2015-08-24 00:00:00,COMERCIUBC,30.97655,1,AL
2015-08-28 00:00:00,COMERCIUBC,31.281346,1,AL
2015-08-31 00:00:00,COMERCIUBC,31.692158,1,AL
2015-09-07 00:00:00,COMERCIUBC,31.20846,1,AL
2015-09-18 00:00:00,COMERCIUBC,32.387888,1,AL
2015-09-23 00:00:00,COMERCIUBC,32.076466,1,AL
2015-10-08 00:00:00,COMERCIUBC,32.752318,1,AL
2015-10-12 00:00:00,COMERCIUBC,32.361384,1,AL
2015-12-24 00:00:00,COMERCIUBC,33.580568,1,AL
2016-01-04 00:00:00,COMERCIUBC,32.21,1,AL
2016-01-19 00:00:00,COMERCIUBC,30.81,1,AL
2016-01-20 00:00:00,COMERCIUBC,31.16,1,AL
2016-02-10 00:00:00,COMERCIUBC,32.31,1,AL
2016-02-12 00:00:00,COMERCIUBC,32.24,1,AL
2016-03-03 00:00:00,COMERCIUBC,32.04,1,AL
2016-03-07 00:00:00,COMERCIUBC,32.41,1,AL
2016-03-09 00:00:00,COMERCIUBC,31.99,1,AL
2016-03-16 00:00:00,COMERCIUBC,31.84,1,AL
2015-04-06 00:00:00,ELEKTRA*,405.22,1,AL
2015-04-27 00:00:00,ELEKTRA*,407.33,1,AL
2015-04-30 00:00:00,ELEKTRA*,401.32,1,AL
2015-05-12 00:00:00,ELEKTRA*,385.88,1,AL
2015-05-15 00:00:00,ELEKTRA*,395.81,1,AL
2015-05-25 00:00:00,ELEKTRA*,397.35,1,AL
2015-05-28 00:00:00,ELEKTRA*,392.57,1,AL
2015-05-29 00:00:00,ELEKTRA*,390.22,1,AL
2015-06-16 00:00:00,ELEKTRA*,356.38,1,AL
2015-06-18 00:00:00,ELEKTRA*,362.03,1,AL
2015-06-29 00:00:00,ELEKTRA*,354,1,AL
2015-07-06 00:00:00,ELEKTRA*,357.36,1,AL
2015-07-30 00:00:00,ELEKTRA*,352.33,1,AL
2015-07-31 00:00:00,ELEKTRA*,351.37,1,AL
2015-08-25 00:00:00,ELEKTRA*,285.07,1,AL
2015-08-31 00:00:00,ELEKTRA*,291.11,1,AL
2015-10-20 00:00:00,ELEKTRA*,310.42,1,AL
2015-10-29 00:00:00,ELEKTRA*,320.75,1,AL
2015-11-03 00:00:00,ELEKTRA*,340.27,1,AL
2015-11-04 00:00:00,ELEKTRA*,350.95,1,AL
2015-12-08 00:00:00,ELEKTRA*,337.7,1,AL
2015-12-29 00:00:00,ELEKTRA*,367.12,1,AL
2016-01-08 00:00:00,ELEKTRA*,329.6,1,AL
2016-01-27 00:00:00,ELEKTRA*,338,1,AL
2016-02-05 00:00:00,ELEKTRA*,341.99,1,AL
2016-02-24 00:00:00,ELEKTRA*,335.51,1,AL
2016-03-04 00:00:00,ELEKTRA*,328.21,1,AL
2016-03-10 00:00:00,ELEKTRA*,316.23,1,AL
2016-03-14 00:00:00,ELEKTRA*,317.58,1,AL
2016-03-30 00:00:00,ELEKTRA*,340.78,1,AL
2015-04-17 00:00:00,GFINBURO,39.3,1,AL
2015-04-21 00:00:00,GFINBURO,39.34,1,AL
2015-04-22 00:00:00,GFINBURO,39.02,1,AL
2015-04-27 00:00:00,GFINBURO,38.79,1,AL
2015-05-06 00:00:00,GFINBURO,36.83,1,AL
2015-05-22 00:00:00,GFINBURO,36.66,1,AL
2015-05-25 00:00:00,GFINBURO,36.86,1,AL
2015-06-03 00:00:00,GFINBURO,35.13,1,AL
2015-06-09 00:00:00,GFINBURO,35.55,1,AL
2015-06-30 00:00:00,GFINBURO,35.62,1,AL
2015-07-21 00:00:00,GFINBURO,36.91,1,AL
2015-08-11 00:00:00,GFINBURO,36.16,1,AL
2015-08-12 00:00:00,GFINBURO,35.61,1,AL
2015-08-21 00:00:00,GFINBURO,34.17,1,AL
2015-08-24 00:00:00,GFINBURO,33.52,1,AL
2015-10-06 00:00:00,GFINBURO,34.04,1,AL
2015-10-08 00:00:00,GFINBURO,34.46,1,AL
2015-10-16 00:00:00,GFINBURO,32.21,1,AL
2015-10-21 00:00:00,GFINBURO,33.77,1,AL
2015-10-26 00:00:00,GFINBURO,34.74,1,AL
2015-11-03 00:00:00,GFINBURO,34.48,1,AL
2015-11-05 00:00:00,GFINBURO,34.33,1,AL
2015-12-21 00:00:00,GFINBURO,32.19,1,AL
2016-01-15 00:00:00,GFINBURO,27.99,1,AL
2016-01-18 00:00:00,GFINBURO,28.64,1,AL
2016-01-25 00:00:00,GFINBURO,27.88,1,AL
2016-02-10 00:00:00,GFINBURO,30.18,1,AL
2016-02-26 00:00:00,GFINBURO,31.94,1,AL
2016-03-03 00:00:00,GFINBURO,34.18,1,AL
2016-03-08 00:00:00,GFINBURO,34.15,1,AL
2016-03-17 00:00:00,GFINBURO,34.96,1,AL
2016-03-28 00:00:00,GFINBURO,34.9,1,AL
2015-04-06 00:00:00,LABB,15.97,1,AL
2015-04-20 00:00:00,LABB,17.76,1,AL
2015-04-22 00:00:00,LABB,16.88,1,AL
2015-04-23 00:00:00,LABB,16.51,1,AL
2015-04-27 00:00:00,LABB,17.47,1,AL
2015-05-05 00:00:00,LABB,17.91,1,AL
2015-05-18 00:00:00,LABB,17.22,1,AL
2015-06-29 00:00:00,LABB,15.95,1,AL
2015-07-15 00:00:00,LABB,16.31,1,AL
2015-08-04 00:00:00,LABB,15.14,1,AL
2015-08-05 00:00:00,LABB,15.67,1,AL
2015-08-13 00:00:00,LABB,14.78,1,AL
2015-08-17 00:00:00,LABB,14.76,1,AL
2015-08-31 00:00:00,LABB,13.57,1,AL
2015-09-04 00:00:00,LABB,14.02,1,AL
2015-09-14 00:00:00,LABB,14.11,1,AL
2015-10-20 00:00:00,LABB,12.76,1,AL
2015-10-28 00:00:00,LABB,12.71,1,AL
2015-11-30 00:00:00,LABB,12.91,1,AL
2015-12-11 00:00:00,LABB,12.21,1,AL
2015-12-15 00:00:00,LABB,11.8,1,AL
2015-12-22 00:00:00,LABB,12.84,1,AL
2015-12-24 00:00:00,LABB,13.13,1,AL
2015-12-29 00:00:00,LABB,13.04,1,AL
2016-01-06 00:00:00,LABB,13.65,1,AL
2016-01-19 00:00:00,LABB,12.87,1,AL
2016-02-22 00:00:00,LABB,11.55,1,AL
2016-02-23 00:00:00,LABB,11.16,1,AL
2016-03-04 00:00:00,LABB,11.9,1,AL
2016-03-07 00:00:00,LABB,11.86,1,AL
2016-03-31 00:00:00,LABB,13.36,1,AL
2015-04-28 00:00:00,OMAB,76.000095,1,AL
2015-05-07 00:00:00,OMAB,73.701143,1,AL
2015-05-12 00:00:00,OMAB,75.730762,1,AL
2015-05-19 00:00:00,OMAB,73.855048,1,AL
2015-05-25 00:00:00,OMAB,75.75,1,AL
2015-05-26 00:00:00,OMAB,74.34,1,AL
2015-05-28 00:00:00,OMAB,73.05,1,AL
2015-06-02 00:00:00,OMAB,72.35,1,AL
2015-06-11 00:00:00,OMAB,74.65,1,AL
2015-07-09 00:00:00,OMAB,81.43,1,AL
2015-07-13 00:00:00,OMAB,82.94,1,AL
2015-07-15 00:00:00,OMAB,83.84,1,AL
2015-07-20 00:00:00,OMAB,86.11,1,AL
2015-07-27 00:00:00,OMAB,89.59,1,AL
2015-07-28 00:00:00,OMAB,89.84,1,AL
2015-07-31 00:00:00,OMAB,89.62,1,AL
2015-08-25 00:00:00,OMAB,83.97,1,AL
2015-09-03 00:00:00,OMAB,87.79,1,AL
2015-09-04 00:00:00,OMAB,87.94,1,AL
2015-09-22 00:00:00,OMAB,85.99,1,AL
2015-10-01 00:00:00,OMAB,85.47,1,AL
2015-10-20 00:00:00,OMAB,85.09,1,AL
2015-10-21 00:00:00,OMAB,87.02,1,AL
2015-11-09 00:00:00,OMAB,86.75,1,AL
2015-12-07 00:00:00,OMAB,79.16,1,AL
2015-12-11 00:00:00,OMAB,77.84,1,AL
2016-02-29 00:00:00,OMAB,86.08,1,AL
2016-03-02 00:00:00,OMAB,92.03,1,AL
2016-03-14 00:00:00,OMAB,92.03,1,AL
2016-03-29 00:00:00,OMAB,97.52,1,AL
2015-04-20 00:00:00,TLEVISACPO,106.32,1,AL
2015-04-30 00:00:00,TLEVISACPO,111.66,1,AL
2015-05-08 00:00:00,TLEVISACPO,110.52,1,AL
2015-05-15 00:00:00,TLEVISACPO,110.36,1,AL
2015-06-08 00:00:00,TLEVISACPO,115.64,1,AL
2015-06-10 00:00:00,TLEVISACPO,115.62,1,AL
2015-06-11 00:00:00,TLEVISACPO,118.4,1,AL
2015-06-18 00:00:00,TLEVISACPO,118.29,1,AL
2015-07-03 00:00:00,TLEVISACPO,122.34,1,AL
2015-07-08 00:00:00,TLEVISACPO,112.58,1,AL
2015-07-10 00:00:00,TLEVISACPO,112,1,AL
2015-07-21 00:00:00,TLEVISACPO,113.39,1,AL
2015-07-22 00:00:00,TLEVISACPO,113.1,1,AL
2015-07-30 00:00:00,TLEVISACPO,111.41,1,AL
2015-08-17 00:00:00,TLEVISACPO,107.17,1,AL
2015-08-18 00:00:00,TLEVISACPO,107.26,1,AL
2015-09-02 00:00:00,TLEVISACPO,99.33,1,AL
2015-09-07 00:00:00,TLEVISACPO,96.37,1,AL
2015-10-19 00:00:00,TLEVISACPO,88.61,1,AL
2015-10-28 00:00:00,TLEVISACPO,96.5,1,AL
2015-10-29 00:00:00,TLEVISACPO,97.31,1,AL
2015-11-20 00:00:00,TLEVISACPO,96.15,1,AL
2015-12-03 00:00:00,TLEVISACPO,95.43,1,AL
2015-12-07 00:00:00,TLEVISACPO,96.8,1,AL
2015-12-22 00:00:00,TLEVISACPO,96.21,1,AL
2015-12-23 00:00:00,TLEVISACPO,96.6,1,AL
2016-01-05 00:00:00,TLEVISACPO,91.89,1,AL
2016-01-25 00:00:00,TLEVISACPO,96.58,1,AL
2016-02-02 00:00:00,TLEVISACPO,97.23,1,AL
2016-02-08 00:00:00,TLEVISACPO,90.22,1,AL
2016-02-11 00:00:00,TLEVISACPO,90.86,1,AL
2016-02-16 00:00:00,TLEVISACPO,91.39,1,AL
2016-02-25 00:00:00,TLEVISACPO,92.41,1,AL
2016-03-11 00:00:00,TLEVISACPO,95.51,1,AL
2016-03-15 00:00:00,TLEVISACPO,94.81,1,AL
2015-04-21 00:00:00,AGUA*,29.47,1,ME
2015-05-08 00:00:00,AGUA*,28.36,1,ME
2015-05-26 00:00:00,AGUA*,29.77,1,ME
2015-05-27 00:00:00,AGUA*,30.23,1,ME
2015-05-28 00:00:00,AGUA*,30.2,1,ME
2015-05-29 00:00:00,AGUA*,29.77,1,ME
2015-06-15 00:00:00,AGUA*,29.27,1,ME
2015-06-18 00:00:00,AGUA*,29.74,1,ME
2015-06-19 00:00:00,AGUA*,29.67,1,ME
2015-07-01 00:00:00,AGUA*,29.69,1,ME
2015-07-15 00:00:00,AGUA*,29.85,1,ME
2015-07-17 00:00:00,AGUA*,29.16,1,ME
2015-07-22 00:00:00,AGUA*,28.53,1,ME
2015-07-24 00:00:00,AGUA*,28,1,ME
2015-07-29 00:00:00,AGUA*,28.1,1,ME
2015-08-11 00:00:00,AGUA*,28.25,1,ME
2015-08-14 00:00:00,AGUA*,27.9,1,ME
2015-08-24 00:00:00,AGUA*,25.95,1,ME
2015-09-02 00:00:00,AGUA*,26.04,1,ME
2015-10-13 00:00:00,AGUA*,28.56,1,ME
2015-11-12 00:00:00,AGUA*,28.94,1,ME
2015-11-13 00:00:00,AGUA*,29.01,1,ME
2015-11-30 00:00:00,AGUA*,28.11,1,ME
2015-12-08 00:00:00,AGUA*,28.97,1,ME
2015-12-15 00:00:00,AGUA*,28.81,1,ME
2015-12-16 00:00:00,AGUA*,28.36,1,ME
2016-01-19 00:00:00,AGUA*,28.85,1,ME
2016-02-25 00:00:00,AGUA*,28.87,1,ME
2016-02-26 00:00:00,AGUA*,29.55,1,ME
2016-03-02 00:00:00,AGUA*,29.54,1,ME
2016-03-09 00:00:00,AGUA*,30.9,1,ME
2016-03-23 00:00:00,AGUA*,32.04,1,ME
2016-03-30 00:00:00,AGUA*,32.88,1,ME
2015-04-15 00:00:00,AZTECACPO,5.7,1,ME
2015-05-06 00:00:00,AZTECACPO,4.74,1,ME
2015-05-14 00:00:00,AZTECACPO,4.58,1,ME
2015-05-25 00:00:00,AZTECACPO,4.43,1,ME
2015-06-17 00:00:00,AZTECACPO,4.05,1,ME
2015-07-03 00:00:00,AZTECACPO,3.87,1,ME
2015-07-07 00:00:00,AZTECACPO,3.82,1,ME
2015-08-03 00:00:00,AZTECACPO,3.17,1,ME
2015-08-18 00:00:00,AZTECACPO,2.79,1,ME
2015-08-28 00:00:00,AZTECACPO,2.47,1,ME
2015-09-24 00:00:00,AZTECACPO,2.53,1,ME
2015-10-29 00:00:00,AZTECACPO,2.72,1,ME
2015-11-20 00:00:00,AZTECACPO,3.02,1,ME
2015-12-15 00:00:00,AZTECACPO,2.56,1,ME
2016-01-13 00:00:00,AZTECACPO,2.2,1,ME
2016-02-04 00:00:00,AZTECACPO,2.09,1,ME
2016-02-12 00:00:00,AZTECACPO,2.04,1,ME
2016-03-03 00:00:00,AZTECACPO,2.61,1,ME
2016-03-14 00:00:00,AZTECACPO,2.41,1,ME
2016-03-30 00:00:00,AZTECACPO,2.73,1,ME
2015-08-10 00:00:00,ELEMENT*,18.68,1,ME
2015-08-12 00:00:00,ELEMENT*,18.5,1,ME
2015-08-20 00:00:00,ELEMENT*,18.43,1,ME
2015-08-28 00:00:00,ELEMENT*,18.8,1,ME
2015-09-02 00:00:00,ELEMENT*,18.35,1,ME
2015-09-10 00:00:00,ELEMENT*,18.76,1,ME
2015-09-15 00:00:00,ELEMENT*,18.77,1,ME
2015-09-21 00:00:00,ELEMENT*,18.38,1,ME
2015-10-19 00:00:00,ELEMENT*,17.65,1,ME
2015-10-30 00:00:00,ELEMENT*,17.7,1,ME
2015-11-09 00:00:00,ELEMENT*,17.74,1,ME
2015-11-17 00:00:00,ELEMENT*,19.04,1,ME
2015-11-27 00:00:00,ELEMENT*,19.96,1,ME
2015-12-02 00:00:00,ELEMENT*,20.63,1,ME
2015-12-15 00:00:00,ELEMENT*,20.5,1,ME
2015-12-24 00:00:00,ELEMENT*,21.49,1,ME
2015-12-31 00:00:00,ELEMENT*,22.96,1,ME
2016-01-25 00:00:00,ELEMENT*,21.65,1,ME
2016-01-26 00:00:00,ELEMENT*,21.85,1,ME
2016-02-11 00:00:00,ELEMENT*,21,1,ME
2016-02-18 00:00:00,ELEMENT*,20.8,1,ME
2016-03-01 00:00:00,ELEMENT*,20.81,1,ME
2016-03-03 00:00:00,ELEMENT*,20.77,1,ME
2016-03-10 00:00:00,ELEMENT*,20.85,1,ME
2016-03-11 00:00:00,ELEMENT*,20.19,1,ME
2016-03-22 00:00:00,ELEMENT*,20.67,1,ME
2015-04-01 00:00:00,GFREGIOO,78.31,1,AL
2015-04-20 00:00:00,GFREGIOO,82.26,1,AL
2015-05-11 00:00:00,GFREGIOO,86.3,1,AL
2015-05-12 00:00:00,GFREGIOO,86.41,1,AL
2015-05-20 00:00:00,GFREGIOO,86.04,1,AL
2015-05-21 00:00:00,GFREGIOO,85.77,1,AL
2015-07-01 00:00:00,GFREGIOO,91.56,1,AL
2015-07-30 00:00:00,GFREGIOO,92.62,1,AL
2015-07-31 00:00:00,GFREGIOO,92.37,1,AL
2015-08-07 00:00:00,GFREGIOO,92.02,1,AL
2015-09-08 00:00:00,GFREGIOO,89.21,1,AL
2015-09-18 00:00:00,GFREGIOO,91.61,1,AL
2015-09-24 00:00:00,GFREGIOO,92.33,1,AL
2015-09-29 00:00:00,GFREGIOO,91.98,1,AL
2015-10-02 00:00:00,GFREGIOO,92.52,1,AL
2015-10-08 00:00:00,GFREGIOO,94.05,1,AL
2015-10-19 00:00:00,GFREGIOO,91.79,1,AL
2015-11-13 00:00:00,GFREGIOO,89.74,1,AL
2015-11-20 00:00:00,GFREGIOO,89.99,1,AL
2015-11-23 00:00:00,GFREGIOO,88.56,1,AL
2015-11-26 00:00:00,GFREGIOO,90.32,1,AL
2015-12-18 00:00:00,GFREGIOO,88.77,1,AL
2016-01-04 00:00:00,GFREGIOO,89.12,1,AL
2016-01-07 00:00:00,GFREGIOO,85.63,1,AL
2016-01-21 00:00:00,GFREGIOO,83.65,1,AL
2016-01-22 00:00:00,GFREGIOO,82.8,1,AL
2016-02-25 00:00:00,GFREGIOO,91.79,1,AL
2016-02-29 00:00:00,GFREGIOO,91.29,1,AL
2016-03-03 00:00:00,GFREGIOO,91.85,1,AL
2016-03-04 00:00:00,GFREGIOO,90.69,1,AL
2016-03-16 00:00:00,GFREGIOO,95.32,1,AL
2015-04-08 00:00:00,HCITY*,23.2,1,ME
2015-04-15 00:00:00,HCITY*,23.5,1,ME
2015-04-21 00:00:00,HCITY*,22.95,1,ME
2015-04-28 00:00:00,HCITY*,23.47,1,ME
2015-05-11 00:00:00,HCITY*,22.8,1,ME
2015-05-29 00:00:00,HCITY*,22.47,1,ME
2015-06-08 00:00:00,HCITY*,22.03,1,ME
2015-06-18 00:00:00,HCITY*,22.71,1,ME
2015-07-02 00:00:00,HCITY*,22.83,1,ME
2015-07-08 00:00:00,HCITY*,23.19,1,ME
2015-07-13 00:00:00,HCITY*,23.41,1,ME
2015-07-15 00:00:00,HCITY*,23.42,1,ME
2015-07-28 00:00:00,HCITY*,23.16,1,ME
2015-08-05 00:00:00,HCITY*,23.97,1,ME
2015-08-07 00:00:00,HCITY*,23.68,1,ME
2015-08-11 00:00:00,HCITY*,23.72,1,ME
2015-08-18 00:00:00,HCITY*,23.05,1,ME
2015-09-11 00:00:00,HCITY*,21.72,1,ME
2015-09-18 00:00:00,HCITY*,21.77,1,ME
2015-09-21 00:00:00,HCITY*,21.45,1,ME
2015-09-22 00:00:00,HCITY*,21.39,1,ME
2015-10-05 00:00:00,HCITY*,22.67,1,ME
2015-10-07 00:00:00,HCITY*,22.53,1,ME
2015-10-13 00:00:00,HCITY*,22.07,1,ME
2015-10-14 00:00:00,HCITY*,21.77,1,ME
2015-10-15 00:00:00,HCITY*,21.99,1,ME
2015-11-05 00:00:00,HCITY*,22.74,1,ME
2015-11-17 00:00:00,HCITY*,22.18,1,ME
2015-12-09 00:00:00,HCITY*,22.67,1,ME
2015-12-22 00:00:00,HCITY*,22.55,1,ME
2015-12-24 00:00:00,HCITY*,22.65,1,ME
2016-01-06 00:00:00,HCITY*,22.62,1,ME
2016-01-08 00:00:00,HCITY*,22.32,1,ME
2016-01-19 00:00:00,HCITY*,22.58,1,ME
2016-01-25 00:00:00,HCITY*,21.77,1,ME
2016-02-05 00:00:00,HCITY*,21.25,1,ME
2016-02-08 00:00:00,HCITY*,21.39,1,ME
2016-02-16 00:00:00,HCITY*,20.68,1,ME
2016-02-22 00:00:00,HCITY*,21.01,1,ME
2016-02-23 00:00:00,HCITY*,20.96,1,ME
2016-03-04 00:00:00,HCITY*,21.49,1,ME
2016-03-07 00:00:00,HCITY*,21.64,1,ME
2016-03-08 00:00:00,HCITY*,21.08,1,ME
2015-04-08 00:00:00,LIVEPOLC-1,180.95,1,AL
2015-04-22 00:00:00,LIVEPOLC-1,174.58,1,AL
2015-05-04 00:00:00,LIVEPOLC-1,171.02,1,AL
